minute,active_evs,routed_now,lava_wait_min,baseline_wait_min,grid_stress,baseline_grid_stress,actual_kw,forecast_kw,v2g_kw,v2g_supplied_kwh,v2g_credits_awarded,credit_ledger_transactions
174,48,0,0.0,0.0,0.718877742818075,0.918877742818075,990.0,990.0,160.0,1.5999999999999999,3,0
175,47,0,0.0,0.0,0.7169833944274511,0.916983394427451,990.0,990.0,160.0,1.5999999999999999,3,0
176,46,1,50.0,54.766666666666666,0.7169833944274511,0.916983394427451,990.0,990.0,160.0,1.4,2,0
177,45,0,0.0,0.0,0.7169833944274511,0.916983394427451,990.0,990.0,160.0,1.2,2,0
178,44,1,50.0,54.766666666666666,0.7169833944274511,0.916983394427451,990.0,990.0,160.0,1.5999999999999999,3,0
179,44,0,0.0,0.0,0.7169833944274511,0.916983394427451,990.0,990.0,160.0,1.7999999999999998,3,0
180,44,0,0.0,0.0,0.7234358134925094,0.9234358134925094,990.0,990.0,160.0,1.7999999999999998,3,0
181,43,0,0.0,0.0,0.7234358134925094,0.9234358134925094,990.0,990.0,160.0,1.7999999999999998,3,0
182,42,0,0.0,0.0,0.7234358134925094,0.9234358134925094,990.0,990.0,160.0,1.7999999999999998,3,0
183,40,0,0.0,0.0,0.7234358134925094,0.9234358134925094,990.0,990.0,160.0,1.7999999999999998,3,0
184,40,0,0.0,0.0,0.7234358134925094,0.9234358134925094,990.0,990.0,160.0,1.9999999999999998,3,0
185,42,2,82.0,86.76666666666667,0.7240863977882792,0.9240863977882792,990.0,990.0,160.0,1.9999999999999998,3,0
186,42,0,0.0,0.0,0.7240863977882792,0.9240863977882792,990.0,990.0,160.0,1.9999999999999998,3,0
187,41,1,82.0,86.76666666666667,0.7240863977882792,0.9240863977882792,990.0,990.0,160.0,2.1999999999999997,4,0
188,41,1,82.0,86.76666666666667,0.7240863977882792,0.9240863977882792,990.0,990.0,160.0,2.1999999999999997,4,0
189,41,0,0.0,0.0,0.7240863977882792,0.9240863977882792,990.0,990.0,160.0,2.1999999999999997,4,0
190,40,1,74.0,78.76666666666667,0.725464105708733,0.9254641057087329,990.0,990.0,160.0,2.1999999999999997,4,0
191,39,1,90.0,94.76666666666667,0.725464105708733,0.9254641057087329,990.0,990.0,160.0,2.1999999999999997,4,0
192,38,0,0.0,0.0,0.725464105708733,0.9254641057087329,990.0,990.0,160.0,1.7999999999999998,3,0
193,37,0,0.0,0.0,0.725464105708733,0.9254641057087329,990.0,990.0,160.0,1.7999999999999998,3,0
194,37,1,90.0,94.76666666666667,0.725464105708733,0.9254641057087329,990.0,990.0,160.0,1.4,2,0
195,38,2,90.0,94.76666666666667,0.7261146900045028,0.9261146900045027,990.0,990.0,160.0,1.4,2,0
196,36,0,0.0,0.0,0.7261146900045028,0.9261146900045027,990.0,990.0,160.0,1.4,2,0
197,36,0,0.0,0.0,0.7261146900045028,0.9261146900045027,990.0,990.0,160.0,1.5999999999999999,3,0
198,36,1,74.0,110.76666666666667,0.7261146900045028,0.9261146900045027,990.0,990.0,160.0,1.5999999999999999,3,0
199,37,1,74.0,118.76666666666667,0.7261146900045028,0.9261146900045027,990.0,990.0,160.0,1.5999999999999999,3,0
200,38,2,74.0,110.76666666666667,0.7253684315475903,0.9253684315475903,990.0,990.0,160.0,1.2,2,0
201,37,0,0.0,0.0,0.7253684315475903,0.9253684315475903,990.0,990.0,160.0,1.5999999999999999,3,0
202,37,0,0.0,0.0,0.7253684315475903,0.9253684315475903,990.0,990.0,160.0,1.5999999999999999,3,0
203,39,2,74.0,126.76666666666667,0.7253684315475903,0.9253684315475903,990.0,990.0,160.0,1.5999999999999999,3,0
204,40,1,74.0,126.76666666666667,0.7253684315475903,0.9253684315475903,990.0,990.0,160.0,1.5999999999999999,3,0
205,42,2,74.0,126.76666666666667,0.7257319933599324,0.9257319933599324,990.0,990.0,160.0,1.5999999999999999,3,0
206,42,0,0.0,0.0,0.7257319933599324,0.9257319933599324,990.0,990.0,160.0,1.5999999999999999,3,0
207,42,0,0.0,0.0,0.7257319933599324,0.9257319933599324,990.0,990.0,160.0,1.5999999999999999,3,0
208,45,3,66.0,126.76666666666667,0.7257319933599324,0.9257319933599324,990.0,990.0,160.0,1.5999999999999999,3,0
209,47,2,58.0,126.76666666666667,0.7457319933599325,0.9257319933599324,990.0,990.0,144.0,1.4,2,0
210,47,0,0.0,0.0,0.7256745888632468,0.9256745888632467,990.0,990.0,160.0,1.4,2,0
211,49,2,50.0,126.76666666666667,0.7456745888632468,0.9256745888632467,990.0,990.0,144.0,1.2,2,0
212,49,0,0.0,0.0,0.7256745888632468,0.9256745888632467,990.0,990.0,160.0,1.0,2,0
